record_id,query_id,query_text,method,orig_rank,display_order,pano_id,image_path,image_file_name,source_score,source_prompt,best_yaw,lng,lat,num_views,num_views_above_thresh
Q01_CLIP_0287_NZ1U,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,287,140,axaCyfHQpRFVhK36qOSlcQ,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\axaCyfHQpRFVhK36qOSlcQ_270.jpg,axaCyfHQpRFVhK36qOSlcQ_270.jpg,0.21459961,bench near the curb,270,9.223956374,45.45818082,4,1
Q01_CLIP_0085_I3QK,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,85,141,cuz8-9ET2m3fNaXLTcE2ug,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\cuz8-9ET2m3fNaXLTcE2ug_090.jpg,cuz8-9ET2m3fNaXLTcE2ug_090.jpg,0.22277832,bench near the curb,90,9.1948984,45.4724414,4,1
Q01_CLIP_0045_DPPQ,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,45,142,Y_ILqKUPJ6AbjQi3Rj8Iww,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\Y_ILqKUPJ6AbjQi3Rj8Iww_270.jpg,Y_ILqKUPJ6AbjQi3Rj8Iww_270.jpg,0.22607422,benches along the street,270,9.2268124,45.4814889,4,1
Q01_CLIP_0054_QP89,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,54,143,ejkiOUXfJizz20C9ZUEI8w,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\ejkiOUXfJizz20C9ZUEI8w_270.jpg,ejkiOUXfJizz20C9ZUEI8w_270.jpg,0.22473145,bench near the curb,270,9.127252604,45.46231018,4,1
Q01_CLIP_0246_D5EQ,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,246,144,QdhvJZDMOAXES0l9S1tVFg,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\QdhvJZDMOAXES0l9S1tVFg_270.jpg,QdhvJZDMOAXES0l9S1tVFg_270.jpg,0.2154541,benches along the street,270,9.1607979,45.4583114,4,1
Q01_CLIP_0170_08HH,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,170,145,WhKwa3FgAmfNYbDrqJSw_A,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\WhKwa3FgAmfNYbDrqJSw_A_270.jpg,WhKwa3FgAmfNYbDrqJSw_A_270.jpg,0.21740723,bench near the curb,270,9.2585357,45.4540903,4,1
Q01_CLIP_0274_3DD0,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,274,146,KYI0Dnw-S5XC8Fqmy06GmQ,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\KYI0Dnw-S5XC8Fqmy06GmQ_270.jpg,KYI0Dnw-S5XC8Fqmy06GmQ_270.jpg,0.21484375,public bench,270,9.213872858,45.51675072,4,1
Q01_CLIP_0228_BVR6,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,228,147,tUDYx1MeXjruaq42RGPk3A,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\tUDYx1MeXjruaq42RGPk3A_090.jpg,tUDYx1MeXjruaq42RGPk3A_090.jpg,0.21582031,bench near the curb,90,9.157848033,45.51363107,4,1
Q01_CLIP_0230_WWYZ,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,230,148,ybodAZEVAsKDr5nYfjYaTg,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\ybodAZEVAsKDr5nYfjYaTg_090.jpg,ybodAZEVAsKDr5nYfjYaTg_090.jpg,0.21582031,benches on the sidewalk,90,9.198509896,45.47775894,4,1
Q01_CLIP_0260_ILGB,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,260,149,hIRmOwWo8EvFpMOQ9hRWOw,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\hIRmOwWo8EvFpMOQ9hRWOw_090.jpg,hIRmOwWo8EvFpMOQ9hRWOw_090.jpg,0.21508789,public bench,90,9.1585122,45.5131909,4,1
Q01_CLIP_0139_D14V,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,139,150,dqz4v23jR4nWpPMdYaVrUQ,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\dqz4v23jR4nWpPMdYaVrUQ_090.jpg,dqz4v23jR4nWpPMdYaVrUQ_090.jpg,0.21899414,benches on the sidewalk,90,9.122001259,45.50662268,4,1
Q01_CLIP_0206_3NX3,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,206,151,SqJiyIp82Ezj_AD3XpDPLg,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\SqJiyIp82Ezj_AD3XpDPLg_090.jpg,SqJiyIp82Ezj_AD3XpDPLg_090.jpg,0.2163086,bench near the curb,90,9.211139073,45.52511595,4,1
Q01_CLIP_0153_DHYL,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,153,152,h4MoWxomXBgQCEbSsW2LIg,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\h4MoWxomXBgQCEbSsW2LIg_270.jpg,h4MoWxomXBgQCEbSsW2LIg_270.jpg,0.21813965,public bench,270,9.2184596,45.4621503,4,1
Q01_CLIP_0144_08J3,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,144,153,pvDcJVQax1eBV26QQNLFtg,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\pvDcJVQax1eBV26QQNLFtg_270.jpg,pvDcJVQax1eBV26QQNLFtg_270.jpg,0.21862793,street benches,270,9.179900995,45.48171628,4,1
Q01_CLIP_0010_3W5U,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,10,154,7CoyIjngxIKzO4rjxkQ4cQ,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\7CoyIjngxIKzO4rjxkQ4cQ_090.jpg,7CoyIjngxIKzO4rjxkQ4cQ_090.jpg,0.23901367,street furniture benches,90,9.163627768,45.4426333,4,1
Q01_CLIP_0264_SQ8C,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,264,155,wDmDdGI07jZhZSeXxV4Olw,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\wDmDdGI07jZhZSeXxV4Olw_270.jpg,wDmDdGI07jZhZSeXxV4Olw_270.jpg,0.21508789,benches along the street,270,9.183181757,45.43948917,4,1
Q01_CLIP_0113_3T60,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,113,156,x0yyV64K815vf2pZFKnAPA,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\x0yyV64K815vf2pZFKnAPA_270.jpg,x0yyV64K815vf2pZFKnAPA_270.jpg,0.22058105,public bench,270,9.183062953,45.45259175,4,1
Q01_CLIP_0083_253J,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,83,157,j2M63hjPaddGsqAkUDNHIA,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\j2M63hjPaddGsqAkUDNHIA_270.jpg,j2M63hjPaddGsqAkUDNHIA_270.jpg,0.22277832,bench near the curb,270,9.172855636,45.52939619,4,1
Q01_CLIP_0271_QIMQ,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,271,158,pHObFplxufAhA4mYo0P0SA,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\pHObFplxufAhA4mYo0P0SA_090.jpg,pHObFplxufAhA4mYo0P0SA_090.jpg,0.21484375,benches along the street,90,9.1515121,45.4783403,4,1
Q01_CLIP_0216_5PY6,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,216,159,l9b_YVlAxPbpumtYSsDDCw,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\l9b_YVlAxPbpumtYSsDDCw_090.jpg,l9b_YVlAxPbpumtYSsDDCw_090.jpg,0.21606445,bench near the curb,90,9.1812776,45.4828806,4,1
Q01_CLIP_0164_7R3O,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,164,160,H1lFRyHJxcSoMphupxE2bA,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\H1lFRyHJxcSoMphupxE2bA_090.jpg,H1lFRyHJxcSoMphupxE2bA_090.jpg,0.21777344,benches along the street,90,9.18709962,45.45233962,4,1
Q01_CLIP_0173_IZZQ,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,173,161,blszsqJ_vUsAODbgBGIIOA,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\blszsqJ_vUsAODbgBGIIOA_270.jpg,blszsqJ_vUsAODbgBGIIOA_270.jpg,0.21728516,public bench,270,9.13654723,45.45760039,4,1
Q01_CLIP_0098_7Y6W,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,98,162,21xFfxOz3pHuckONkFOnxg,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\21xFfxOz3pHuckONkFOnxg_090.jpg,21xFfxOz3pHuckONkFOnxg_090.jpg,0.22180176,street furniture benches,90,9.132229879,45.49687709,4,1
Q01_CLIP_0193_E9VI,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,193,163,FFXv41IGtl45BDSbR8CZjg,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\FFXv41IGtl45BDSbR8CZjg_090.jpg,FFXv41IGtl45BDSbR8CZjg_090.jpg,0.2166748,a bench,90,9.07907397,45.47040212,4,1
Q01_CLIP_0225_RIUU,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,225,164,T3RDNmZVO8-OqLT4D3Xvjw,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\T3RDNmZVO8-OqLT4D3Xvjw_090.jpg,T3RDNmZVO8-OqLT4D3Xvjw_090.jpg,0.21582031,benches along the street,90,9.216735284,45.43674335,4,1
Q01_CLIP_0166_UK9E,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,166,165,uHQkxvX4xEeBSVcFHTQqWQ,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\uHQkxvX4xEeBSVcFHTQqWQ_090.jpg,uHQkxvX4xEeBSVcFHTQqWQ_090.jpg,0.2175293,public bench,90,9.251488372,45.48541716,4,1
Q01_CLIP_0186_Y4LY,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,186,166,_rSLIomteBRuHmamfCF-dQ,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\_rSLIomteBRuHmamfCF-dQ_270.jpg,_rSLIomteBRuHmamfCF-dQ_270.jpg,0.21679688,public bench,270,9.217030955,45.44358331,4,1
Q01_CLIP_0053_N9J2,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,53,167,lMa6f3dWFtnp_Qb6eoGj8w,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\lMa6f3dWFtnp_Qb6eoGj8w_270.jpg,lMa6f3dWFtnp_Qb6eoGj8w_270.jpg,0.22473145,public seating on the sidewalk,270,9.170879477,45.47644337,4,1
Q01_CLIP_0259_XAA2,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,259,168,m5JnVsEFL_E504XU9bK2gA,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\m5JnVsEFL_E504XU9bK2gA_090.jpg,m5JnVsEFL_E504XU9bK2gA_090.jpg,0.21508789,a bench on the sidewalk,90,9.1381627,45.4716274,4,1
Q01_CLIP_0081_5935,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,81,169,sFt5-Zqe0yKTgD75KXsXEQ,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\sFt5-Zqe0yKTgD75KXsXEQ_090.jpg,sFt5-Zqe0yKTgD75KXsXEQ_090.jpg,0.22277832,bench near the curb,90,9.18083172,45.52671021,4,1
Q01_CLIP_0167_1V2I,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,167,170,77p6cRUGt8yxD_U3Y8_MOg,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\77p6cRUGt8yxD_U3Y8_MOg_000.jpg,77p6cRUGt8yxD_U3Y8_MOg_000.jpg,0.2175293,street benches,0,9.1744567,45.4518041,4,1
Q01_CLIP_0147_5IQV,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,147,171,g3sQTwH18LjnZoDRBcFWnQ,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\g3sQTwH18LjnZoDRBcFWnQ_270.jpg,g3sQTwH18LjnZoDRBcFWnQ_270.jpg,0.21850586,a bench on the sidewalk,270,9.1871207,45.4677414,4,1
Q01_CLIP_0244_36KO,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,244,172,0H9YRPtEkuX4wsKjsu_5gA,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\0H9YRPtEkuX4wsKjsu_5gA_270.jpg,0H9YRPtEkuX4wsKjsu_5gA_270.jpg,0.2154541,benches along the street,270,9.147971637,45.45035959,4,1
Q01_CLIP_0162_5R5U,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,162,173,Chb__2RLoWNWxgOFr8XzwQ,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\Chb__2RLoWNWxgOFr8XzwQ_090.jpg,Chb__2RLoWNWxgOFr8XzwQ_090.jpg,0.21777344,bench near the curb,90,9.205902924,45.41483312,4,1
Q01_CLIP_0034_58DR,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,34,174,6mzWffcCJjr_BjUED-F_kw,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\6mzWffcCJjr_BjUED-F_kw_000.jpg,6mzWffcCJjr_BjUED-F_kw_000.jpg,0.22827148,street furniture benches,0,9.246227854,45.51033633,4,1
Q01_CLIP_0141_PNSM,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,141,175,LEcoAVPUlHJqzmiYcQ5DUg,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\LEcoAVPUlHJqzmiYcQ5DUg_000.jpg,LEcoAVPUlHJqzmiYcQ5DUg_000.jpg,0.21887207,street benches,0,9.205095169,45.47505793,4,2
Q01_CLIP_0063_YKL1,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,63,176,c-nQ6WRRRu40EFAFVdtIYQ,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\c-nQ6WRRRu40EFAFVdtIYQ_270.jpg,c-nQ6WRRRu40EFAFVdtIYQ_270.jpg,0.22399902,benches along the street,270,9.152466655,45.48969236,4,1
Q01_CLIP_0277_15Z8,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,277,177,tnguRTCRwSEG6WM861Lx6g,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\tnguRTCRwSEG6WM861Lx6g_270.jpg,tnguRTCRwSEG6WM861Lx6g_270.jpg,0.21472168,bench near the curb,270,9.100057473,45.48042334,4,1
Q01_CLIP_0086_2IAG,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,86,178,vhg4bftrRdtAX0CDPdT2PA,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\vhg4bftrRdtAX0CDPdT2PA_090.jpg,vhg4bftrRdtAX0CDPdT2PA_090.jpg,0.22277832,street furniture benches,90,9.212732633,45.49751003,4,1
Q01_CLIP_0080_OWF7,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,80,179,Sa-jRtB-BKu-sNwI9_Imvw,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\Sa-jRtB-BKu-sNwI9_Imvw_090.jpg,Sa-jRtB-BKu-sNwI9_Imvw_090.jpg,0.22290039,bench near the curb,90,9.0855003,45.4773238,4,1
Q01_CLIP_0078_246H,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,78,180,ChOEFmoNYG22x57Zyin5Bw,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\ChOEFmoNYG22x57Zyin5Bw_090.jpg,ChOEFmoNYG22x57Zyin5Bw_090.jpg,0.22290039,street benches,90,9.1722884,45.4761927,4,2
Q01_CLIP_0249_RO8B,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,249,181,1lWyIauOjjftmHR5BPrmaA,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\1lWyIauOjjftmHR5BPrmaA_000.jpg,1lWyIauOjjftmHR5BPrmaA_000.jpg,0.2154541,street benches,0,9.198735711,45.46931323,4,1
Q01_CLIP_0226_9K9X,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,226,182,M0Sm-Yku_tteKiwXjZ8RAQ,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\M0Sm-Yku_tteKiwXjZ8RAQ_270.jpg,M0Sm-Yku_tteKiwXjZ8RAQ_270.jpg,0.21582031,benches along the street,270,9.202383906,45.45342406,4,1
Q01_CLIP_0033_53LC,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,33,183,T3q8pX1I3Q4iai1SFs3tqw,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\T3q8pX1I3Q4iai1SFs3tqw_090.jpg,T3q8pX1I3Q4iai1SFs3tqw_090.jpg,0.22839355,bench near the curb,90,9.118827295,45.51486443,4,1
Q01_CLIP_0061_PVS7,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,61,184,DsOXYHBEJQphCN246cjm9Q,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\DsOXYHBEJQphCN246cjm9Q_090.jpg,DsOXYHBEJQphCN246cjm9Q_090.jpg,0.2241211,bench near the curb,90,9.213695144,45.52963455,4,1
Q01_CLIP_0182_89YJ,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,182,185,priptV4nUqEcb8dteUiAtA,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\priptV4nUqEcb8dteUiAtA_270.jpg,priptV4nUqEcb8dteUiAtA_270.jpg,0.21679688,benches on the sidewalk,270,9.197969446,45.4564213,4,1
Q01_CLIP_0133_AFEY,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,133,186,mIKPgOpQw24LmgkSX1_ePw,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\mIKPgOpQw24LmgkSX1_ePw_270.jpg,mIKPgOpQw24LmgkSX1_ePw_270.jpg,0.21948242,bench near the curb,270,9.149518495,45.4957369,4,1
Q01_CLIP_0058_F8CG,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,58,187,dS5LHh5eF4Oj5JOFirN7kw,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\dS5LHh5eF4Oj5JOFirN7kw_270.jpg,dS5LHh5eF4Oj5JOFirN7kw_270.jpg,0.22436523,benches along the street,270,9.2211472,45.4751541,4,1
Q01_CLIP_0187_K83T,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,187,188,FmsBQvjvxHKk3W1rf__GNg,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\FmsBQvjvxHKk3W1rf__GNg_270.jpg,FmsBQvjvxHKk3W1rf__GNg_270.jpg,0.21679688,bench near the curb,270,9.252697717,45.46357019,4,1
Q01_CLIP_0105_IR4C,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,105,189,6uwyBB2ozFRB3QLqDmPSpw,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\6uwyBB2ozFRB3QLqDmPSpw_270.jpg,6uwyBB2ozFRB3QLqDmPSpw_270.jpg,0.22155762,street furniture benches,270,9.2250385,45.4807106,4,1
Q01_CLIP_0238_8409,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,238,190,_SMAnfh0glOtmFdwyz92yA,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\_SMAnfh0glOtmFdwyz92yA_180.jpg,_SMAnfh0glOtmFdwyz92yA_180.jpg,0.21557617,benches along the street,180,9.2252043,45.4809319,4,1
Q01_CLIP_0200_O7S3,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,200,191,lNtRHqcalC7Wtb9c9xP_xA,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\lNtRHqcalC7Wtb9c9xP_xA_090.jpg,lNtRHqcalC7Wtb9c9xP_xA_090.jpg,0.21643066,bench near the curb,90,9.0746124,45.4972836,4,1
Q01_CLIP_0255_EUC1,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,255,192,_4nxuBpmJS4TaCF3xeM3yg,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\_4nxuBpmJS4TaCF3xeM3yg_180.jpg,_4nxuBpmJS4TaCF3xeM3yg_180.jpg,0.21533203,bench near the curb,180,9.1436586,45.4879165,4,1
Q01_CLIP_0165_CWBF,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,165,193,mmpmxfsw_HBZ4CjGeWY2xg,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\mmpmxfsw_HBZ4CjGeWY2xg_180.jpg,mmpmxfsw_HBZ4CjGeWY2xg_180.jpg,0.21765137,street benches,180,9.1820002,45.4675795,4,1
Q01_CLIP_0190_TOGN,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,190,194,QhtqPng_yuLcuj5SU5SR5A,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\QhtqPng_yuLcuj5SU5SR5A_270.jpg,QhtqPng_yuLcuj5SU5SR5A_270.jpg,0.2166748,benches on the sidewalk,270,9.176540529,45.48009407,4,1
Q01_CLIP_0175_X7PT,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,175,195,917S5rDZlBPoxfi1etiqBA,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\917S5rDZlBPoxfi1etiqBA_090.jpg,917S5rDZlBPoxfi1etiqBA_090.jpg,0.21716309,bench near the curb,90,9.1074481,45.5117778,4,1
Q01_CLIP_0123_TVHH,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,123,196,zzp_MoPfqkJShuAo0AYc6w,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\zzp_MoPfqkJShuAo0AYc6w_090.jpg,zzp_MoPfqkJShuAo0AYc6w_090.jpg,0.2199707,bench near the curb,90,9.125539656,45.43672427,4,1
Q01_CLIP_0014_J7XV,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,14,197,96noJkCxyDlXf_N-iWKIkQ,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\96noJkCxyDlXf_N-iWKIkQ_090.jpg,96noJkCxyDlXf_N-iWKIkQ_090.jpg,0.23779297,public bench,90,9.125573216,45.51843559,4,1
Q01_CLIP_0114_RJIW,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,114,198,vjq4QseWUBO9atGL1Y4L5Q,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\vjq4QseWUBO9atGL1Y4L5Q_090.jpg,vjq4QseWUBO9atGL1Y4L5Q_090.jpg,0.22058105,benches on the sidewalk,90,9.169653,45.4777971,4,1
Q01_CLIP_0101_PHR6,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,101,199,22EktM-OxATWrYV7Dv-YiQ,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\22EktM-OxATWrYV7Dv-YiQ_090.jpg,22EktM-OxATWrYV7Dv-YiQ_090.jpg,0.22167969,bench near the curb,90,9.127810874,45.51948791,4,1
Q01_CLIP_0121_NAM1,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,121,200,phyOWLaHEASRVJG39pKIsQ,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\phyOWLaHEASRVJG39pKIsQ_270.jpg,phyOWLaHEASRVJG39pKIsQ_270.jpg,0.2199707,bench near the curb,270,9.130040778,45.49226132,4,1
Q01_CLIP_0148_NB4G,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,148,201,nJCOVvtRcMCAJsLgr27rVg,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\nJCOVvtRcMCAJsLgr27rVg_270.jpg,nJCOVvtRcMCAJsLgr27rVg_270.jpg,0.21838379,street benches,270,9.2171259,45.4685331,4,1
Q01_CLIP_0031_1T2T,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,31,202,ypT3bIeelabJ7OKJQ34Vew,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\ypT3bIeelabJ7OKJQ34Vew_090.jpg,ypT3bIeelabJ7OKJQ34Vew_090.jpg,0.22851562,bench near the curb,90,9.238762646,45.48444991,4,1
Q01_CLIP_0268_L9TQ,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,268,203,Im8jPgXyKwNwm-HAZbwfpg,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\Im8jPgXyKwNwm-HAZbwfpg_270.jpg,Im8jPgXyKwNwm-HAZbwfpg_270.jpg,0.21484375,benches on the sidewalk,270,9.2157669,45.4521854,4,1
Q01_CLIP_0128_BNHL,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,128,204,yzPhXtgxCqg7UKwf-MhkRg,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\yzPhXtgxCqg7UKwf-MhkRg_090.jpg,yzPhXtgxCqg7UKwf-MhkRg_090.jpg,0.21972656,bench near the curb,90,9.135978069,45.52052894,4,1
Q01_CLIP_0071_ZHWJ,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,71,205,p_gMgwfaCdCI4MJlfbA9cg,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\p_gMgwfaCdCI4MJlfbA9cg_000.jpg,p_gMgwfaCdCI4MJlfbA9cg_000.jpg,0.22338867,street furniture benches,0,9.1722558,45.4809518,4,1
Q01_CLIP_0217_B2KN,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,217,206,N_u_PzYT4D1qpqCDyt_CIg,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\N_u_PzYT4D1qpqCDyt_CIg_270.jpg,N_u_PzYT4D1qpqCDyt_CIg_270.jpg,0.21606445,public bench,270,9.1299989,45.4999755,4,1
Q01_CLIP_0243_U6HC,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,243,207,frk_duL9rzCqChSPYeXN3Q,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\frk_duL9rzCqChSPYeXN3Q_090.jpg,frk_duL9rzCqChSPYeXN3Q_090.jpg,0.21557617,bench near the curb,90,9.145190059,45.48541426,4,1
Q01_CLIP_0027_JXEP,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,27,208,P8S_GAXA33StYn5ahtvbMw,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\P8S_GAXA33StYn5ahtvbMw_090.jpg,P8S_GAXA33StYn5ahtvbMw_090.jpg,0.23022461,street benches,90,9.167811377,45.46211527,4,1
Q01_CLIP_0023_DBDW,Q01,"a safe, quiet place with lots of greenery where people can read outdoors",CLIP,23,209,32fHOKhaOoqMnA37ubsHdQ,D:\AAG\Milano_SVI\lang2img\0_Dataprocessing\views_4\32fHOKhaOoqMnA37ubsHdQ_090.jpg,32fHOKhaOoqMnA37ubsHdQ_090.jpg,0.23242188,street furniture benches,90,9.250915516,45.48438833,4,1
